realization,protocol,d_collected,F_cond,P_success,Y_weighted
58,matched,5,0.9965230557321911,0.250872268897294,0.24999999999999936
58,matched,6,0.9991254645328549,0.25021882523721656,0.24999999999999922
58,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
59,matched,1,0.5681840884887236,0.43999824188135683,0.24999999999999967
59,matched,2,0.8398157249880209,0.29768435212804045,0.2499999999999996
59,matched,3,0.9538882274386373,0.2620852137690123,0.24999999999999947
59,matched,4,0.9867695460228709,0.2533519614661933,0.24999999999999947
59,matched,5,0.9975149186529408,0.2506228180903831,0.2499999999999993
59,matched,6,0.9993032592410667,0.2501743066362707,0.24999999999999933
59,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
60,matched,1,0.5729212885712129,0.4363601161050678,0.24999999999999953
60,matched,2,0.8477238013115083,0.2949073738559966,0.24999999999999953
60,matched,3,0.9581623990349213,0.26091610383772523,0.24999999999999944
60,matched,4,0.9904331380787667,0.25241481770788404,0.24999999999999942
60,matched,5,0.9972470405658822,0.2506901397853618,0.2499999999999994
60,matched,6,0.9998073523686372,0.2500481711879053,0.24999999999999933
60,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
61,matched,1,0.5696593400591957,0.43885877474425516,0.24999999999999964
61,matched,2,0.8448138653604267,0.29592317343577323,0.24999999999999953
61,matched,3,0.9566126436212716,0.2613387996353684,0.24999999999999956
61,matched,4,0.9882348054861232,0.25297631555996636,0.24999999999999947
61,matched,5,0.9975344686784586,0.25061790629771546,0.24999999999999933
61,matched,6,0.9995684912925039,0.25010792374691,0.24999999999999942
61,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
62,matched,1,0.5744559197478292,0.4351944011818053,0.24999999999999972
62,matched,2,0.8441480316712888,0.29615658702068687,0.24999999999999958
62,matched,3,0.9560627099882619,0.2614891234520263,0.24999999999999944
62,matched,4,0.9893122482935685,0.25270080344321627,0.24999999999999942
62,matched,5,0.9975188864877406,0.25062182118701354,0.24999999999999936
62,matched,6,0.999706996020458,0.2500732724640084,0.24999999999999936
62,matched,7,1.0,0.24999999999999942,0.24999999999999942
63,matched,1,0.5675875090673406,0.4404607148786613,0.24999999999999947
63,matched,2,0.8384324622940271,0.298175477743284,0.2499999999999995
63,matched,3,0.9526908862071777,0.2624146022801703,0.24999999999999947
63,matched,4,0.9876262735630129,0.2531321884523041,0.24999999999999944
63,matched,5,0.9971335005555978,0.2507186849711705,0.2499999999999994
63,matched,6,0.9995278886828254,0.25011808357788645,0.2499999999999993
63,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
64,matched,1,0.5737311677372916,0.43574414997526023,0.24999999999999958
64,matched,2,0.8409011808695176,0.297300093860603,0.2499999999999995
64,matched,3,0.9541409376624548,0.26201579885302195,0.2499999999999995
64,matched,4,0.9888439699659588,0.25282047278763875,0.24999999999999936
64,matched,5,0.9977038758458021,0.25057535211844517,0.24999999999999936
64,matched,6,0.9997704833683849,0.2500573923303975,0.24999999999999936
64,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
65,matched,1,0.5670287315134332,0.44089476618360207,0.24999999999999964
65,matched,2,0.8378680529954455,0.29837633635299676,0.24999999999999958
65,matched,3,0.9523732822580306,0.2625021140946559,0.2499999999999995
65,matched,4,0.9874494613987437,0.2531775141644911,0.24999999999999953
65,matched,5,0.9964757343153349,0.2508841825152632,0.24999999999999936
65,matched,6,0.9990943004236453,0.2502266301529215,0.24999999999999936
65,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
66,matched,1,0.5681009268974104,0.44006265113020215,0.2499999999999996
66,matched,2,0.8369173641681009,0.29871527429533073,0.24999999999999947
66,matched,3,0.9503700378168951,0.263055431097425,0.24999999999999947
66,matched,4,0.9871374827721393,0.25325752933414525,0.24999999999999936
66,matched,5,0.996906450537778,0.25077578730194555,0.24999999999999933
66,matched,6,0.9994338225008887,0.25014162455941596,0.24999999999999928
66,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
67,matched,1,0.5686013209720964,0.4396753767166645,0.24999999999999956
67,matched,2,0.839142474710723,0.29792318650796673,0.24999999999999947
67,matched,3,0.9536688056676261,0.26214551478905124,0.24999999999999953
67,matched,4,0.9891966373697864,0.25273033748348994,0.24999999999999953
67,matched,5,0.9976241185962267,0.25059538491489014,0.24999999999999944
67,matched,6,0.9996235257920344,0.25009415399854285,0.24999999999999942
67,matched,7,1.0,0.24999999999999942,0.24999999999999942
68,matched,1,0.5707434945309626,0.4380251415838734,0.24999999999999958
68,matched,2,0.8429237617120486,0.2965867274784479,0.2499999999999995
68,matched,3,0.9551005338288832,0.2617525497528303,0.24999999999999953
68,matched,4,0.9898755908183712,0.2525569903115947,0.24999999999999942
68,matched,5,0.9977425251046552,0.25056564565470074,0.2499999999999994
68,matched,6,0.9993797661148606,0.2501551547034887,0.2499999999999993
68,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
69,matched,1,0.5706566557711401,0.43809179735609916,0.24999999999999956
69,matched,2,0.839157596308254,0.2979178179400823,0.24999999999999953
69,matched,3,0.955045272878426,0.2617676953119935,0.24999999999999953
69,matched,4,0.987998346889473,0.25303686062540226,0.24999999999999942
69,matched,5,0.9968528214203454,0.25078927864576045,0.24999999999999947
69,matched,6,0.9994387397510439,0.2501403938597311,0.2499999999999994
69,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
70,matched,1,0.5695313410698171,0.43895740580385867,0.24999999999999953
70,matched,2,0.8409183813328884,0.2972940127717743,0.2499999999999995
70,matched,3,0.952985386937105,0.2623335083904062,0.24999999999999953
70,matched,4,0.9881407904141493,0.25300038458610696,0.24999999999999947
70,matched,5,0.9973063450145365,0.2506752325899977,0.24999999999999942
70,matched,6,0.9997412419561532,0.25006470625422483,0.24999999999999936
70,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
71,matched,1,0.571570446895155,0.43739140355844497,0.2499999999999995
71,matched,2,0.8428818904646659,0.29660146080749106,0.24999999999999956
71,matched,3,0.9565785404414355,0.2613481166790874,0.24999999999999944
71,matched,4,0.990562534401514,0.25238184497967747,0.24999999999999933
71,matched,5,0.9972400745199301,0.2506918909374445,0.24999999999999933
71,matched,6,0.9995188604104505,0.2501203427990716,0.24999999999999925
71,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
72,matched,1,0.5752435226825694,0.4345985485141299,0.2499999999999996
72,matched,2,0.8458565969388074,0.29555837349352204,0.24999999999999958
72,matched,3,0.9599600139306304,0.2604275140340014,0.2499999999999994
72,matched,4,0.9909545034858275,0.252282016097195,0.24999999999999944
72,matched,5,0.9978959260044278,0.2505271276143982,0.24999999999999936
72,matched,6,0.9993136965261687,0.2501716937024416,0.24999999999999933
72,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
73,matched,1,0.5741617249016597,0.4354173905319421,0.2499999999999995
73,matched,2,0.8411608308716045,0.297208323099105,0.24999999999999944
73,matched,3,0.9524412591528467,0.26248337899847296,0.24999999999999947
73,matched,4,0.9863853683171613,0.2534506370735364,0.24999999999999936
73,matched,5,0.9957110414913986,0.2510768582274067,0.24999999999999936
73,matched,6,0.9993437784972117,0.2501641631030546,0.24999999999999933
73,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
74,matched,1,0.5684886582425341,0.4397625113100183,0.24999999999999956
74,matched,2,0.8404080177422657,0.297474553695499,0.2499999999999995
74,matched,3,0.9531808223870523,0.262279720834001,0.24999999999999953
74,matched,4,0.9868133874040729,0.25334070574138995,0.24999999999999947
74,matched,5,0.99755309388369,0.25061322703806704,0.2499999999999994
74,matched,6,0.9997675014777659,0.25005813814759126,0.24999999999999933
74,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
75,matched,1,0.573652510225054,0.4358038979066267,0.24999999999999958
75,matched,2,0.8414485753919272,0.29710668876414137,0.24999999999999944
75,matched,3,0.9571563081523331,0.2611903592659723,0.24999999999999956
75,matched,4,0.9896080980017092,0.25262525691212323,0.24999999999999942
75,matched,5,0.9978634919587529,0.2505352706202957,0.2499999999999994
75,matched,6,0.9994654812943939,0.2501337011421623,0.24999999999999936
75,matched,7,1.0,0.24999999999999942,0.24999999999999942
76,matched,1,0.5735490125972037,0.4358825392583694,0.24999999999999964
76,matched,2,0.8477228985092737,0.29490768792446936,0.24999999999999953
76,matched,3,0.9592092323626571,0.26063135295749496,0.24999999999999947
76,matched,4,0.9906996748878063,0.25234690828813605,0.24999999999999947
76,matched,5,0.9976915942206008,0.2505784367114971,0.24999999999999947
76,matched,6,0.9997260853606841,0.25006849742227505,0.24999999999999936
76,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
77,matched,1,0.5667917396641959,0.44107911690476587,0.2499999999999995
77,matched,2,0.8384196760692042,0.2981800250348182,0.2499999999999995
77,matched,3,0.9556938954352069,0.26159003546439275,0.24999999999999942
77,matched,4,0.9892447536778237,0.25271804482212007,0.2499999999999994
77,matched,5,0.9981033590349206,0.2504750612619195,0.24999999999999936
77,matched,6,0.999680085263988,0.2500800042785499,0.24999999999999928
77,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
78,matched,1,0.5727185995822455,0.43651454690375946,0.24999999999999953
78,matched,2,0.8405473733239439,0.2974252349529983,0.24999999999999958
78,matched,3,0.9572684413716335,0.2611597637563232,0.24999999999999953
78,matched,4,0.9879616757414726,0.25304625284414256,0.24999999999999947
78,matched,5,0.9966487205721815,0.25084063706666176,0.24999999999999936
78,matched,6,0.9995036487144235,0.25012414944312916,0.24999999999999933
78,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
79,matched,1,0.5724407869502233,0.43672639284128856,0.24999999999999958
79,matched,2,0.8388983003232902,0.298009901681355,0.24999999999999953
79,matched,3,0.9547066384461049,0.26186054431013833,0.24999999999999947
79,matched,4,0.9884962390153409,0.25290940939646767,0.24999999999999942
79,matched,5,0.9976589807006201,0.25058662813262444,0.24999999999999944
79,matched,6,0.9994886172477273,0.2501279110995977,0.24999999999999936
79,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
80,matched,1,0.5733543046820887,0.4360305625308222,0.24999999999999956
80,matched,2,0.8431898976242056,0.29649311585018534,0.2499999999999995
80,matched,3,0.9566726368692119,0.2613224109954107,0.2499999999999995
80,matched,4,0.9874561502308881,0.2531757991902163,0.2499999999999994
80,matched,5,0.9962042945606,0.25095254192842836,0.24999999999999936
80,matched,6,0.9992021252260053,0.25019962797162076,0.24999999999999933
80,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
81,matched,1,0.5684823505509062,0.43976739076899907,0.2499999999999995
81,matched,2,0.8439218379817728,0.29623596492996435,0.2499999999999995
81,matched,3,0.9545952994492587,0.2618910863527546,0.24999999999999944
81,matched,4,0.9872322218352494,0.25323322564903045,0.2499999999999994
81,matched,5,0.9967344682191995,0.2508190576038351,0.24999999999999936
81,matched,6,0.9986514863755059,0.2503375836422637,0.2499999999999992
81,matched,7,1.0000000000000004,0.24999999999999928,0.2499999999999994
82,matched,1,0.5686292033057043,0.4396538175433728,0.24999999999999956
82,matched,2,0.8446834589675115,0.29596885951286883,0.24999999999999953
82,matched,3,0.9573033261716163,0.2611502469126299,0.24999999999999947
82,matched,4,0.9892723053204908,0.2527110065200985,0.24999999999999942
82,matched,5,0.997195183226449,0.25070317647455775,0.2499999999999994
82,matched,6,0.9995228786980431,0.25011933726383917,0.24999999999999925
82,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
83,matched,1,0.5732556613272455,0.4361055927841696,0.24999999999999956
83,matched,2,0.83779773642945,0.29840137915083964,0.24999999999999953
83,matched,3,0.9524848569218585,0.26247136443504576,0.24999999999999953
83,matched,4,0.9872157625609399,0.253237447659338,0.24999999999999944
83,matched,5,0.9969491017773118,0.2507650586718135,0.24999999999999933
83,matched,6,0.9992970630389905,0.2501758578572394,0.24999999999999928
83,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
84,matched,1,0.5712390669389827,0.43764513750720674,0.24999999999999958
84,matched,2,0.8421968961627453,0.2968426993011498,0.2499999999999995
84,matched,3,0.9548904481770539,0.26181013798731073,0.24999999999999947
84,matched,4,0.9888634841236397,0.25281548364742873,0.24999999999999942
84,matched,5,0.9971045414639528,0.2507259666403168,0.24999999999999942
84,matched,6,0.999330700925365,0.2501674368339761,0.24999999999999928
84,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
85,matched,1,0.5706557776240091,0.438092471508662,0.24999999999999956
85,matched,2,0.8415803235977801,0.29706017713347005,0.2499999999999996
85,matched,3,0.956394616726266,0.2613983763895998,0.2499999999999995
85,matched,4,0.9880336265199474,0.25302782546030295,0.24999999999999942
85,matched,5,0.9971215946411123,0.25072167862333816,0.24999999999999942
85,matched,6,0.9995251481123684,0.25011876936976674,0.2499999999999994
85,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
86,matched,1,0.5724342398448561,0.43673138781453,0.24999999999999953
86,matched,2,0.8369643917207691,0.2986984900110366,0.24999999999999947
86,matched,3,0.9538317040042605,0.2621007447650144,0.24999999999999944
86,matched,4,0.9866700351031212,0.25337751335872977,0.24999999999999947
86,matched,5,0.9957341796566058,0.25107102388130903,0.24999999999999933
86,matched,6,0.9994088798843563,0.2501478674363264,0.24999999999999942
86,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
87,matched,1,0.5661279124952814,0.4415963150414055,0.24999999999999953
87,matched,2,0.8400637455805307,0.2975964637388744,0.2499999999999994
87,matched,3,0.9553407523392172,0.2616867326007577,0.24999999999999942
87,matched,4,0.9883886843409209,0.2529369305423654,0.2499999999999994
87,matched,5,0.9976374863524631,0.25059202708394906,0.2499999999999993
87,matched,6,0.999659008017368,0.2500852770744559,0.24999999999999917
87,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
88,matched,1,0.5693537950059733,0.43909428933792705,0.24999999999999964
88,matched,2,0.8406947743231615,0.2973730866844903,0.24999999999999953
88,matched,3,0.9557375867395252,0.2615780769414628,0.2499999999999995
88,matched,4,0.9873186598814432,0.2532110555167866,0.24999999999999944
88,matched,5,0.9964437478491017,0.2508922360541105,0.2499999999999994
88,matched,6,0.9993101610465993,0.2501725787899213,0.24999999999999928
88,matched,7,1.0,0.24999999999999942,0.24999999999999942
89,matched,1,0.5746076024137052,0.43507952026712804,0.24999999999999953
89,matched,2,0.8421148795746949,0.2968716098761495,0.24999999999999944
89,matched,3,0.9558097011555982,0.2615583412657803,0.24999999999999944
89,matched,4,0.9885629589367233,0.2528923400780603,0.24999999999999936
