accepted,angular_value,degeneracy,delta_boundary_abs,delta_boundary_log,delta_boundary_rel,delta_max_step_abs,delta_max_step_log,delta_max_step_rel,delta_tolerance_abs,delta_tolerance_log,delta_tolerance_rel,dirac_partner_accepted,dirac_partner_delta_abs,dirac_partner_delta_log,dirac_partner_delta_rel,dirac_partner_gamma,field_label,final_a_in_abs2,final_a_out_abs2,final_flux_balance_residual,final_left_potential_ratio,final_max_step,final_nfev,final_right_potential_ratio,final_rstar_max,final_rstar_min,final_success,final_wronskian_residual,gamma,gamma_base,gamma_extended,included,label,low_frequency_power,mode_label,mode_slug,multipole,omega,physical_dof,reused_lowest_mode,species,spin,statistics,truncation_sentinel
True,2.0,10,0.0002432571121812055,0.0003329552650160536,0.000333010701254587,1.0701217689756959e-11,1.464961485464117e-11,1.464960253449596e-11,1.046277176008914e-09,1.4323178209307052e-09,1.4323178178233636e-09,True,nan,nan,nan,nan,graviton $s=2$,1.3689659400647776,0.3689659400676965,2.1322943410950757e-12,1.1589926668943465e-12,0.2419800679481575,8354,0.0004937352403832842,140.0,-28.0,True,2.9189983763444616e-12,0.730478363802595,0.7307216219717546,0.7304783648595734,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.8114285714285714,2,True,graviton,2.0,bose,False
True,2.0,10,2.6505610606686325e-05,3.071101425063789e-05,3.0710542718382126e-05,1.32133193275763e-11,1.530953142048825e-11,1.5309521206004276e-11,1.2857160891499575e-09,1.4896860422990687e-09,1.4896860693181105e-09,True,nan,nan,nan,nan,graviton $s=2$,1.1586430953843054,0.15864309538727547,2.563393941557024e-12,1.0300617418133207e-12,0.22812394787477752,8858,0.00043881018079831044,140.0,-28.0,True,2.9700686354772188e-12,0.8630785476422437,0.8630520433305664,0.8630785489411731,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.8607142857142857,2,True,graviton,2.0,bose,False
True,2.0,10,3.2619914790199545e-05,3.487646284276696e-05,3.4875854720541435e-05,1.4846346374497443e-11,1.5873080627796765e-11,1.5873095396416346e-11,1.445603303729115e-09,1.5455788882910173e-09,1.545578862748554e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0691583636821662,0.06915836368522946,2.8651525596501415e-12,9.215066951002212e-13,0.21576872620809018,9362,0.00039256532212519104,140.0,-28.0,True,3.0632163472432694e-12,0.9353151356886124,0.9352825172342718,0.935315137149062,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.91,2,True,graviton,2.0,bose,False
True,2.0,10,1.2229064841551285e-05,1.2602733592686262e-05,1.2602813027792374e-05,1.5917489548655794e-11,1.6403989278181084e-11,1.640396442841176e-11,1.552699857576556e-09,1.6001538995537504e-09,1.6001539158438945e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0305622867393087,0.030562286742479704,3.0769831127486214e-12,8.292497047133266e-13,0.20468306566575345,9866,0.00035326349681876385,140.0,-28.0,True,3.171019002934372e-12,0.9703440664066919,0.9703562970401508,0.9703440679753093,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,0.9592857142857143,2,True,graviton,2.0,bose,False
True,2.0,10,2.9796355249245288e-05,3.020477350646455e-05,3.020431739766268e-05,1.6706969141466743e-11,1.6935675084682935e-11,1.693571560953245e-11,1.6385267587182284e-09,1.6609609257339221e-09,1.6609609420649655e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0136916795696926,0.013691679572980951,3.243960655652245e-12,7.501842767459044e-13,0.19468084786763942,10370,0.0003195813267769917,140.0,-28.0,True,3.2882585543347886e-12,0.9864932505162668,0.9864634558162513,0.9864932521715005,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.0085714285714287,2,True,graviton,2.0,bose,False
True,2.0,10,3.2513032850678414e-05,3.27140773269287e-05,3.271461249527814e-05,1.741828903334408e-11,1.7526313733793696e-11,1.7526281804396923e-11,1.7168779731235873e-09,1.7275225709312554e-09,1.7275225553510533e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0061999643504658,0.006199964353889919,3.40305561508103e-12,6.819102740754881e-13,0.18561063956050433,10874,0.0002904963445477815,140.0,-28.0,True,3.424149852548908e-12,0.9938382383520874,0.9938707531192343,0.9938382400863837,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.0578571428571428,2,True,graviton,2.0,bose,False
True,2.0,10,8.16102688860898e-06,8.184124140451076e-06,8.184090665500295e-06,1.8220869257845607e-11,1.8272383606355153e-11,1.8272363030512298e-11,1.7925814166375176e-09,1.7976473659146502e-09,1.797647408750661e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0028260875997734,0.0028260876033331,3.549716076634013e-12,6.225495944459881e-13,0.17734797238006897,11390,0.0002652084714978841,140.0,-28.0,True,3.5597080838556394e-12,0.9971818766636421,0.9971737174475558,0.9971818784744444,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.1071428571428572,2,True,graviton,2.0,bose,False
True,2.0,10,3.144277653355232e-06,3.1483615232043828e-06,3.14835657311162e-06,1.9259371875079978e-11,1.928435189331999e-11,1.9284356129365872e-11,1.8681913793727745e-09,1.8706148869628286e-09,1.870614893949455e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0012972517716543,0.0012972517753549624,3.695932448977146e-12,5.706156167654281e-13,0.1697895967814125,11894,0.00024308440144411823,140.0,-28.0,True,3.700706407983034e-12,0.9987044289102373,0.9987012865200346,0.998704430797688,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.1564285714285716,2,True,graviton,2.0,bose,False
True,2.0,10,8.028367225465516e-07,8.033204112221882e-07,8.033207354276029e-07,2.0674573164569665e-11,2.0687007662659442e-11,2.068703741718899e-11,1.9443747723002502e-09,1.945546947662226e-09,1.945546993760673e-09,True,nan,nan,nan,nan,graviton $s=2$,1.000602878353043,0.0006028783568920691,3.846700735721242e-12,5.2491920970458e-13,0.16284914525421024,12398,0.00022361755996245684,140.0,-28.0,True,3.849143226375418e-12,0.999397484890274,0.9993982896920459,0.9993974868553234,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.2057142857142857,2,True,graviton,2.0,bose,False
True,2.0,10,1.559831720343574e-06,1.5602757317445018e-06,1.560274517701457e-06,2.2569612845302345e-11,2.257605213910001e-11,2.257601979600478e-11,2.021355860470919e-09,2.0219296257741453e-09,2.0219296730320333e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0002838750822334,0.00028387508623701845,4.002465026076152e-12,4.845000518801246e-13,0.15645381740985026,12902,0.00020639884652743338,140.0,-28.0,True,4.0036862714032395e-12,0.9997162054799593,0.9997146476921644,0.9997162075238848,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.255,2,True,graviton,2.0,bose,False
True,2.0,10,3.1199754788602263e-06,3.120388804203249e-06,3.1203936792455107e-06,2.396749465560788e-11,2.397071430266659e-11,2.3970707249927032e-11,2.1002595218533315e-09,2.100541076618513e-09,2.100541039880376e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0001340396384901,0.0001340396426550517,4.1643355430665e-12,4.485757629711778e-13,0.15054181664244629,13406,0.00019109496417623096,140.0,-28.0,True,4.164890654578812e-12,0.9998659783257267,0.9998691004254325,0.9998659804499537,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.3042857142857143,2,True,graviton,2.0,bose,False
True,2.0,10,1.5002150569598527e-06,1.5003105021338617e-06,1.500309379887775e-06,2.3648305536028147e-11,2.3649748826239814e-11,2.364979237447055e-11,2.182603209277545e-09,2.1827404352255666e-09,2.182740435953305e-09,True,nan,nan,nan,nan,graviton $s=2$,1.000062872937773,6.287294208787194e-05,4.314659740600746e-12,4.165037560742369e-13,0.1450603468016395,13910,0.00017743216846824138,140.0,-28.0,True,4.314881785205671e-12,0.9999371310149848,0.9999356330061794,0.9999371332212363,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.3535714285714286,2,True,graviton,2.0,bose,False
True,2.0,10,1.0886905732476748e-07,1.0887227423838514e-07,1.0887228042819729e-07,2.3086310640962893e-11,2.3086976775044172e-11,2.3086994118608763e-11,2.2667621113470204e-09,2.266829171386965e-09,2.2668292195678055e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0000296053213742,2.9605325851321534e-05,4.476974346800944e-12,3.8775230126401675e-13,0.13996403115534975,14426,0.00016518394045301856,140.0,-28.0,True,4.477085369103406e-12,0.9999703955550749,0.9999705067139807,0.9999703978449234,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.4028571428571428,2,True,graviton,2.0,bose,False
True,2.0,10,1.8774131416154916e-07,1.8774402113596405e-07,1.8774400396855518e-07,2.2993384973801767e-11,2.299371804097351e-11,2.299371440458407e-11,2.3491606437886503e-09,2.3491942863056535e-09,2.3491943006786437e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0000143271981345,1.4327202781666017e-05,4.647060514173518e-12,3.618783434512266e-13,0.1352136533148583,14930,0.00015416153699416261,140.0,-28.0,True,4.64717153647598e-12,0.9999856730071311,0.999985487637971,0.9999856753792852,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.4521428571428572,2,True,graviton,2.0,bose,False
True,2.0,10,4.407027764941063e-08,4.407058937194363e-08,4.407059050647848e-08,2.3211321753535685e-11,2.3211432776107534e-11,2.3211486531850055e-11,2.431794654533803e-09,2.431811865947539e-09,2.4318119179636207e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0000070990491674,7.099053969015015e-06,4.8016035592013395e-12,3.3851033102823707e-13,0.13077514614134486,15434,0.00014420667570771406,140.0,-28.0,True,4.8016035592013395e-12,0.9999929010012287,0.9999929475265124,0.9999929034562347,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.5014285714285713,2,True,graviton,2.0,bose,False
True,2.0,10,2.6250656726123367e-07,2.6250743704811164e-07,2.62507472153905e-07,2.3624324718696244e-11,2.3624435741277763e-11,2.362440615467145e-11,2.514665142783201e-09,2.5146738056845853e-09,2.5146738111456056e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0000034471239359,3.4471289018650397e-06,4.966027589148325e-12,3.173348022425517e-13,0.12661877346343017,15938,0.00013518582070674225,140.0,-28.0,True,4.966027589148325e-12,0.9999965528879468,0.9999968179328035,0.9999965554262362,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.5507142857142857,2,True,graviton,2.0,bose,False
True,2.0,10,1.9424120634159436e-07,1.9424153464344604e-07,1.9424151621709644e-07,2.4161561640312357e-11,2.4161561640604248e-11,2.416160018556331e-11,2.5977632267526474e-09,2.597767337952036e-09,2.5977673709978324e-09,True,nan,nan,nan,nan,graviton $s=2$,1.0000015953128993,1.5953180266042862e-06,5.127231972323898e-12,2.980858180517551e-13,0.1227184630308513,16442,0.00012698568095776197,140.0,-28.0,True,5.127231972323898e-12,0.9999984046896456,0.9999982130703641,0.9999984073115704,True,"$s=2,\ell=2$",6,$\ell=2$,l2,ell=2,1.6,2,True,graviton,2.0,bose,False
True,3.0,14,6.648764995403425e-25,0.0006382692087275593,6.648764995403425e-11,1.64561685951275e-32,1.5802692488034415e-11,1.6456168595127499e-18,1.0657494459131342e-30,1.0234264552174774e-09,1.0657494459131342e-16,,,,,,graviton $s=2$,9.602880338949542e+20,9.602880338949547e+20,4.440902512042862e-16,2.2892990826370914e-08,19.634954084936208,8342,0.0009581201908667028,11200.0,-28.0,True,524289.0,1.0413542236322293e-21,1.0420191012139753e-21,1.041354224714435e-21,True,,8,$\ell=3$,l3,,0.01,2,False,graviton,2.0,bose,False
True,3.0,14,2.3296741021177498e-24,0.0006298879887181404,2.32967410211775e-10,8.14390009413526e-32,2.2026047652688442e-11,8.14390009413526e-18,3.7508365877111314e-30,1.0144557421470632e-09,3.7508365877111313e-16,,,,,,graviton $s=2$,2.7046118162900225e+20,2.7046118162900232e+20,2.2204830231329964e-16,1.6701366575389705e-08,16.77083271996194,8306,0.0009583429299984123,9566.272762902872,-28.0,True,65537.0,3.697388268353137e-21,3.69971794628753e-21,3.6973882721854126e-21,True,,8,$\ell=3$,l3,,0.011707799137227793,2,False,graviton,2.0,bose,False
True,3.0,14,8.153696156289602e-24,0.0006202576594704914,8.153696156289602e-10,2.1631804394114385e-31,1.6460610652437898e-11,2.1631804394114385e-17,1.2876152213370516e-29,9.798022398225817e-10,1.2876152213370517e-15,,,,,,graviton $s=2$,7.609433166934645e+19,7.609433166934637e+19,1.110209883041834e-15,1.2184325219937304e-08,14.324496451801094,8270,0.0009585983948195482,8170.85487270155,-28.0,True,81919.0,1.3141583322464952e-20,1.3149737031713712e-20,1.3141583335557422e-20,True,,8,$\ell=3$,l3,,0.013707256063767185,2,False,graviton,2.0,bose,False
True,3.0,14,2.84990343784436e-23,0.000609190131764993,2.8499034378443597e-09,7.438122001155791e-31,1.5904388917091692e-11,7.438122001155791e-17,3.852026602085283e-29,8.236530350042305e-10,3.852026602085283e-15,,,,,,graviton $s=2$,2.1382328895019418e+19,2.1382328895019418e+19,4.6767590420561246e-20,8.888960097670103e-09,12.235003593675328,8246,0.0009588912762649223,6978.984501639025,-28.0,True,1.0,4.6767590420561246e-20,4.679608949420377e-20,4.6767590459825324e-20,True,,8,$\ell=3$,l3,,0.016048180071713387,2,False,graviton,2.0,bose,False
True,3.0,14,9.945173313970321e-23,0.0005964695958052528,9.945173313970321e-09,3.6139353182697336e-30,2.1681323403534796e-11,3.6139353182697336e-16,1.4588729143151303e-28,8.752315542814741e-10,1.4588729143151303e-14,,,,,,graviton $s=2$,5.999367742190717e+18,5.999367742190717e+18,1.666842312344804e-19,6.484857404222985e-09,10.450301931445988,8210,0.0009592269157566269,5960.970477745597,-28.0,True,1.0,1.666842312344804e-19,1.6678368311712133e-19,1.6668423138398163e-19,True,,8,$\ell=3$,l3,,0.018788886879768225,2,False,graviton,2.0,bose,False
True,3.0,14,3.4638989398586138e-22,0.0005818506504515897,3.463898939858614e-08,9.647271980927322e-30,1.6209811271170978e-11,9.647271980927322e-16,5.495873170867276e-28,9.234414348569439e-10,5.495873170867276e-14,,,,,,graviton $s=2$,1.6802452064254707e+18,1.6802452064254702e+18,3.3247175615832404e-16,4.730966850006259e-09,8.925932029544915,8186,0.0009596113913127191,5091.452635868379,-28.0,True,511.0,5.951512292228974e-19,5.954976196761179e-19,5.95151229782132e-19,True,,8,$\ell=3$,l3,,0.021997651360042104,2,False,graviton,2.0,bose,False
True,3.0,14,1.2036975048517593e-21,0.0005650550634620352,1.2036975048517592e-07,3.377002601686355e-29,1.5857204438544373e-11,3.377002601686355e-15,2.02076389040683e-27,9.488808632224153e-10,2.02076389040683e-13,,,,,,graviton $s=2$,4.6956543102807475e+17,4.695654310280746e+17,2.1991497626431287e-16,3.4514324588359932e-09,7.62391968372838,8138,0.0009600516142838068,4348.770060189079,-28.0,True,127.0,2.1296286607184488e-18,2.1308323602778345e-18,2.1296286627729827e-18,True,,8,$\ell=3$,l3,,0.025754408361413884,2,False,graviton,2.0,bose,False
True,3.0,14,4.1710933971936595e-21,0.0005457704152797253,4.1710933971936596e-07,1.3472727370164245e-28,1.7633339233369442e-11,1.3472727370164245e-14,7.360203208948258e-27,9.63315205846275e-10,7.360203208948258e-13,,,,,,graviton $s=2$,1.3088159952343878e+17,1.308815995234387e+17,6.584933213547723e-16,2.517960153935747e-09,6.511829930090168,8114,0.000960555437878154,3714.4214802602037,-28.0,True,79.0,7.640493420321595e-18,7.64466452121372e-18,7.640493427816526e-18,True,,8,$\ell=3$,l3,,0.030152743999357374,2,False,graviton,2.0,bose,False
True,3.0,14,1.440384002172636e-20,0.0005236499226579976,1.440384002172636e-06,5.804013295284484e-28,2.1105894809859266e-11,5.804013295284484e-14,2.6994191553129176e-26,9.816276685214606e-10,2.699419155312918e-12,,,,,,graviton $s=2$,3.6364403586033656e+16,3.636440358603359e+16,1.748857419599947e-15,1.8369541958084155e-09,5.561959044364046,8078,0.0009611317787291698,3172.6043782638008,-28.0,True,63.0,2.7499419800303458e-17,2.7513823667899777e-17,2.749941982787805e-17,True,,8,$\ell=3$,l3,,0.035302227018072674,2,False,graviton,2.0,bose,False
True,3.0,14,4.952502183604708e-20,0.0004983149149854901,4.952502183604708e-06,2.7128433492484833e-27,2.7303159733466894e-11,2.7128433492484833e-13,9.929945649245695e-26,9.993883503531911e-10,9.929945649245695e-12,,,,,,graviton $s=2$,1.0064389202099698e+16,1.006438920209971e+16,1.2095832520487318e-15,1.3401326912277457e-09,4.750644403078666,8006,0.0009617907528501068,2709.821326004589,-28.0,True,13.0,9.936022742357514e-17,9.940975254742349e-17,9.936022752558744e-17,True,,8,$\ell=3$,l3,,0.041331138302441096,2,False,graviton,2.0,bose,False
True,3.0,14,1.6934572139962134e-19,0.00046936086581031514,1.6934572139962134e-05,5.059803149894146e-27,1.40270017822257e-11,5.059803149894146e-13,3.5710737242462363e-25,9.899958635555197e-10,3.5710737242462365e-11,,,,,,graviton $s=2$,2772263919247351.5,2772263919247347.0,1.3046185195855729e-15,9.776812259093633e-10,4.057675014232895,7982,0.0009625438274051667,2314.543744936701,-28.0,True,3.5,3.607160173521619e-16,3.608853634256091e-16,3.6071601770420946e-16,True,,8,$\ell=3$,l3,,0.048389666535796245,2,False,graviton,2.0,bose,False
True,3.0,14,5.749134345426396e-19,0.00043636880673447373,5.749134345426396e-05,3.390721385866214e-26,2.574174207159266e-11,3.390721385866214e-12,1.214507175496792e-24,9.220322287704869e-10,1.214507175496792e-10,,,,,,graviton $s=2$,759182171857534.8,759182171857531.0,3.567774401932902e-15,7.132581614884232e-10,3.4657880329792548,7910,0.0009634039897975686,1976.9247130120684,-28.0,True,2.75,1.3172069064177869e-15,1.317781821100744e-15,1.3172069076662013e-15,True,,8,$\ell=3$,l3,,0.05665364961185362,2,False,graviton,2.0,bose,False
True,3.0,14,1.933081375621022e-18,0.00039892559168853194,0.0001933081375621022,2.082513903692949e-26,4.298561506734442e-12,2.082513903692949e-12,1.1157294444899547e-23,2.3029647051713842e-09,1.1157294444899546e-09,,,,,,graviton $s=2$,206408885417754.44,206408885417752.97,2.2606746814936573e-15,5.203507968117709e-10,2.960238719811087,7898,0.0009643859356241322,1688.5536639640115,-28.0,True,0.46875,4.8447526761073446e-15,4.846685746304846e-15,4.844752664929225e-15,True,,8,$\ell=3$,l3,,0.06632895500464654,2,False,graviton,2.0,bose,False
True,3.0,14,6.413401452902143e-18,0.0003566515754763171,0.00035671518348910397,4.726475890849797e-25,2.6288748955839705e-11,2.6288791167101713e-11,1.3535231235571428e-23,7.528333514975007e-10,7.52833348921185e-10,,,,,,graviton $s=2$,55620279832581.81,55620279832580.695,2.115983008301201e-15,3.796170396110352e-10,2.5284331283052923,7850,0.0009655062770592698,1442.2468682391766,-28.0,True,0.1171875,1.7979053737414132e-14,1.7985467152874913e-14,1.797905375142201e-14,True,,8,$\ell=3$,l3,,0.07765660821766218,2,False,graviton,2.0,bose,False
True,3.0,14,2.086689839723782e-17,0.00030924601850802167,0.0003092938399507631,9.445252499264636e-25,1.3999912340621222e-11,1.3999964724938739e-11,8.942173811899851e-24,1.3254286556306588e-10,1.3254290231056884e-10,,,,,,graviton $s=2$,14822223890815.742,14822223890814.674,4.587215026537482e-15,2.7694604802378253e-10,2.1596143721543055,7814,0.0009667837731896621,1231.8684761623574,-28.0,True,0.068359375,6.746625927163518e-14,6.748712616203477e-14,6.746625926363753e-14,True,,8,$\ell=3$,l3,,0.09091879706907821,2,False,graviton,2.0,bose,False
True,3.0,14,6.586272864844634e-17,0.0002565388627453579,0.0002565717717616478,1.9609693708601165e-24,7.639111565567492e-12,7.63906075828476e-12,1.062719080287152e-22,4.1398784409139617e-10,4.1398788496840596e-10,,,,,,graviton $s=2$,3895553327757.5522,3895553327756.547,1.4239112133490266e-15,2.0204338981880015e-10,1.844594655956547,7790,0.0009682395836967192,1052.1776652670203,-28.0,True,0.00537109375,2.5670294201199987e-13,2.567688048488812e-13,2.5670294212023275e-13,True,,8,$\ell=3$,l3,,0.10644590138831427,2,False,graviton,2.0,bose,False
True,3.0,14,1.9737473367514462e-16,0.00019857687274644546,0.00019859659054857198,1.3171679954234894e-23,1.3253176334248167e-11,1.325321981188028e-11,5.363971427754449e-22,5.397177151102857e-10,5.397177326178393e-10,,,,,,graviton $s=2$,1006190543493.9731,1006190543492.9742,1.0861149354278574e-15,1.473988585891145e-10,1.5755263942744029,7766,0.0009698975470376946,898.6980840159496,-28.0,True,0.0010986328125,9.938475435552428e-13,9.940449188384868e-13,9.938475441048117e-13,True,,8,$\ell=3$,l3,,0.12462472324355404,2,False,graviton,2.0,bose,False
True,3.0,14,5.337366544896785e-16,0.00013571299060621407,0.00013572220005020046,5.3568022598478e-23,1.3621659356126208e-11,1.3621642467774126e-11,5.119230171808889e-22,1.3017531498030935e-10,1.3017527944480046e-10,,,,,,graviton $s=2$,254286826487.43414,254286826486.43622,8.150721849937632e-15,1.075334537440637e-10,1.3457067172126602,7730,0.0009717844838512727,767.6063395709623,-28.0,True,0.0020751953125,3.932567069294941e-12,3.933100806514922e-12,3.932567069860432e-12,True,,8,$\ell=3$,l3,,0.14590812272681344,2,False,graviton,2.0,bose,False
